2008,"B",187
2009,"B",27
2010,"B",31
2012,"B",126
2013,"B",3
2015,"B",348
2016,"B",56
2017,"B",61
2018,"B",629
2019,"B",834
2020,"B",395
2021,"B",1084
1932,"B",1
1947,"B",1
1963,"B",1
1970,"B",1
1971,"B",1
1977,"B",5
1979,"B",9
1981,"B",1
1985,"B",9
1986,"B",8
1988,"B",10
1990,"B",7
1997,"B",1
1998,"B",1
2000,"B",13
2001,"B",50
2002,"B",31
2003,"B",10
2004,"B",65
2006,"B",10
2007,"B",2
2008,"B",46
2009,"B",19
2010,"B",132
2011,"B",60
2012,"B",141
2013,"B",162
2014,"B",21
2015,"B",106
2016,"B",164
2017,"B",165
2018,"B",81
2019,"B",488
2020,"B",2073
2021,"B",574
2022,"B",42
2001,"B",12
2008,"B",13
2018,"B",1
2020,"B",14
2021,"B",1
1989,"B",5
1990,"B",4
2006,"B",1
2011,"B",97
2012,"B",264
2013,"B",467
2014,"B",930
2015,"B",1288
2016,"B",1622
2017,"B",1991
2018,"B",3230
2019,"B",3057
2020,"B",2068
2021,"B",1953
2022,"B",1
2009,"B",8
2010,"B",9
2012,"B",100
2013,"B",70
2014,"B",40
2015,"B",19
2016,"B",38
2017,"B",26
2018,"B",112
2019,"B",80
2020,"B",332
2021,"B",616
2022,"B",4
1991,"B",1
1993,"B",2
1994,"B",10
1995,"B",1
1996,"B",1
1999,"B",8
2001,"B",15
2002,"B",9
2003,"B",13
2004,"B",12
2008,"B",11
2009,"B",12
2013,"B",6
2014,"B",10
2015,"B",12
2016,"B",4
2017,"B",20
2018,"B",18
2019,"B",75
2020,"B",179
2021,"B",223
2022,"B",3
1991,"B",29
1999,"B",6
2003,"B",1
2008,"B",1
2010,"B",23
2011,"B",16
2012,"B",4
2013,"B",49
2014,"B",184
2015,"B",2180
2016,"B",997
2017,"B",1376
2018,"B",979
2019,"B",975
2020,"B",1719
2021,"B",1363
2022,"B",19
2010,"B",10
2013,"B",21
2017,"B",5
2018,"B",4
2019,"B",13
2020,"B",5
2021,"B",2
1941,"B",1
1967,"B",1
1988,"B",2
1989,"B",1
1991,"B",15
1992,"B",4
2000,"B",13
2001,"B",27
2003,"B",43
2004,"B",1
2006,"B",1
2007,"B",39
2008,"B",14
2009,"B",7
2010,"B",7
2011,"B",17
2012,"B",57
2013,"B",53
2014,"B",49
2015,"B",96
2016,"B",191
2017,"B",201
2018,"B",278
2019,"B",287
2020,"B",216
2021,"B",232
2022,"B",108
2003,"B",5
2012,"B",7
2015,"B",49
2017,"B",13
2018,"B",32
2019,"B",70
2020,"B",44
2021,"B",32
2022,"B",2
1973,"B",1
2007,"B",1
2011,"B",4
2015,"B",1
2016,"B",19
2017,"B",8
2018,"B",95
2019,"B",73
2020,"B",1009
2021,"B",479
2022,"B",7
2010,"B",2
2012,"B",22
2014,"B",3
2016,"B",1
2017,"B",16
2018,"B",63
2019,"B",10
2020,"B",12
2021,"B",51
2022,"B",3
2018,"B",34
1968,"B",1
2003,"B",21
2010,"B",1
2012,"B",1
2013,"B",1
2015,"B",1
2016,"B",1
2017,"B",3
2018,"B",10
2019,"B",1
2020,"B",2
2021,"B",2
2022,"B",1
1933,"B",1
1984,"B",1
1993,"B",1
1994,"B",9
1998,"B",42
2006,"B",2
2007,"B",1
2010,"B",45
2011,"B",69
2013,"B",110
2014,"B",137
2015,"B",435
2016,"B",187
2017,"B",324
2018,"B",348
2019,"B",424
2020,"B",479
2021,"B",1040
2022,"B",12
2009,"B",8
2012,"B",18
2013,"B",29
2014,"B",38
2016,"B",24
2017,"B",86
2018,"B",33
2019,"B",20
2020,"B",77
2021,"B",135
2022,"B",2
2014,"B",2
2015,"B",1
2016,"B",49
2018,"B",2
2019,"B",7
2020,"B",5
2021,"B",2
2022,"B",4
1999,"B",31
2000,"B",32
2001,"B",37
2003,"B",12
2004,"B",32
2005,"B",34
2006,"B",33
2007,"B",32
2009,"B",138
2017,"B",6
2018,"B",9
2019,"B",8
2020,"B",41
2021,"B",3
2022,"B",8
2011,"B",1
2015,"B",4
2016,"B",2
2019,"B",2
2021,"B",6
2012,"B",1
2013,"B",1
2014,"B",52
2015,"B",8
2016,"B",1
2017,"B",10
2018,"B",14
2019,"B",19
2020,"B",32
2021,"B",26
1938,"C",1
1941,"C",5
2013,"C",16
2015,"C",15
2016,"C",19
2018,"C",1
2019,"C",13
2020,"C",3
2021,"C",8
2022,"C",1
1999,"C",1
2013,"C",18
2017,"C",42
2018,"C",80
2019,"C",5
2020,"C",40
2021,"C",8
2022,"C",5
1987,"C",2
1989,"C",1
1990,"C",1
1994,"C",1
1995,"C",1
1998,"C",2
1999,"C",36
2000,"C",31
2001,"C",46
2002,"C",20
2003,"C",26
2005,"C",21
2006,"C",3
2007,"C",31
2008,"C",65
2009,"C",22
2010,"C",77
2011,"C",63
2012,"C",37
2013,"C",26
2014,"C",58
2015,"C",39
2016,"C",50
2017,"C",121
2018,"C",270
2019,"C",414
2020,"C",1462
2021,"C",1146
2022,"C",11
1935,"C",1
2012,"C",6
2017,"C",42
2018,"C",87
2019,"C",623
2020,"C",798
2021,"C",571
2022,"C",3
1984,"C",10
1997,"C",1
1998,"C",1
2004,"C",1
2005,"C",1
2008,"C",59
2010,"C",6
2012,"C",21
2013,"C",155
2014,"C",51
2015,"C",18
2016,"C",20
2017,"C",58
2018,"C",53
2019,"C",465
2020,"C",665
2021,"C",936
2022,"C",19
1990,"C",2
2000,"C",1
2011,"C",3
2012,"C",1
2013,"C",16
2016,"C",4
2017,"C",18
2018,"C",15
2019,"C",103
2020,"C",14
2021,"C",62
2022,"C",10
2010,"C",1
2011,"C",4
2012,"C",1
2013,"C",2
2015,"C",65
2016,"C",271
2017,"C",77
2018,"C",143
2019,"C",298
2020,"C",301
2021,"C",726
2022,"C",2
1971,"C",1
2008,"C",3
2009,"C",35
2010,"C",38
2011,"C",13
2012,"C",6
2015,"C",6
2016,"C",1
2017,"C",24
2018,"C",68
2019,"C",9
2020,"C",142
2021,"C",176
2022,"C",3
2010,"C",3
2014,"C",1
2015,"C",6
2016,"C",9
2019,"C",24
2020,"C",30
2021,"C",64
2022,"C",2
1970,"C",9
2021,"C",1
2013,"C",8
2019,"C",6
2020,"C",46
2021,"C",2
2022,"C",1
1932,"C",5
1933,"C",1
1964,"C",1
1967,"C",1
1968,"C",2
1969,"C",1
1971,"C",2
1974,"C",1
1975,"C",6
1976,"C",10
1977,"C",1
1982,"C",2
1983,"C",1
1985,"C",1
1988,"C",1
1989,"C",1
1992,"C",1
1993,"C",1
1995,"C",2
1996,"C",1
1997,"C",2
1999,"C",2
2002,"C",1
2003,"C",1
2004,"C",3
2005,"C",4
2006,"C",14
2007,"C",62
2009,"C",43
2010,"C",28
2011,"C",5
2012,"C",13
2013,"C",2
2014,"C",11
2015,"C",26
2016,"C",38
2017,"C",83
2018,"C",59
2019,"C",102
2020,"C",130
2021,"C",192
2022,"C",23
2016,"C",3
2018,"C",13
2019,"C",1
2010,"C",37
2011,"C",1
2012,"C",14
2013,"C",4
2014,"C",1
2015,"C",3
2016,"C",4
2017,"C",2
2018,"C",2
2019,"C",1
2020,"C",11
2021,"C",8
2022,"C",1
1935,"C",1
2008,"C",13
2017,"C",1
2020,"C",1
2021,"C",2
2022,"C",1
2013,"C",9
2016,"C",2
2018,"C",5
2019,"C",43
2020,"C",119
2021,"C",59
1934,"C",1
2004,"C",1
2006,"C",2
2011,"C",3
2014,"C",14
2015,"C",105
2016,"C",42
2017,"C",58
2019,"C",30
2020,"C",10
2021,"C",43
2002,"C",23
2015,"C",2
2016,"C",20
2017,"C",2
2018,"C",1
2019,"C",27
2020,"C",10
2021,"C",52
2022,"C",1
1999,"C",2
2000,"C",1
2002,"C",1
2004,"C",3
2005,"C",2
2006,"C",1
2007,"C",29
2008,"C",2
2009,"C",1
2010,"C",2
2011,"C",2
2012,"C",63
2013,"C",27
2014,"C",8
2015,"C",76
2016,"C",63
2017,"C",24
2018,"C",164
2019,"C",179
2020,"C",225
2021,"C",402
2022,"C",18
1940,"C",5
1941,"C",1
1942,"C",2
1945,"C",7
1968,"C",2
1970,"C",1
1973,"C",1
1974,"C",1
1976,"C",2
1977,"C",1
1980,"C",1
1988,"C",1
1994,"C",1
1995,"C",2
1999,"C",2
2000,"C",3
2001,"C",1
2002,"C",1
2004,"C",2
2005,"C",2
2007,"C",1
2008,"C",1
2009,"C",3
2012,"C",3
2013,"C",21
2014,"C",87
2015,"C",121
2016,"C",149
2017,"C",79
2018,"C",34
2019,"C",270
2020,"C",108
2021,"C",248
2022,"C",27
1993,"C",9
2006,"C",20
2012,"C",10
2013,"C",1
2014,"C",12
2015,"C",15
2016,"C",63
2017,"C",27
2018,"C",5
2019,"C",12
2020,"C",25
2021,"C",15
2022,"C",2
1996,"C",1
1999,"C",15
2000,"C",55
2001,"C",69
2002,"C",18
2003,"C",16
2004,"C",15
2005,"C",22
2006,"C",10
2007,"C",20
2008,"C",33
2009,"C",1
2010,"C",11
2012,"C",31
2013,"C",20
2014,"C",76
2015,"C",28
2016,"C",73
2017,"C",56
2018,"C",38
2019,"C",43
2020,"C",21
2021,"C",30
2022,"C",3
1935,"C",11
1939,"C",1
1940,"C",26
1964,"C",1
1965,"C",1
1968,"C",2
1969,"C",3
1973,"C",2
1974,"C",1
1975,"C",1
1977,"C",1
1978,"C",5
1979,"C",4
1981,"C",1
1982,"C",9
1983,"C",4
1984,"C",1
1987,"C",1
1990,"C",30
1991,"C",12
1993,"C",1
1995,"C",2
2000,"C",1
2001,"C",2
2002,"C",2
2005,"C",1
2006,"C",3
2007,"C",1
2010,"C",3
2011,"C",16
2012,"C",83
2013,"C",773
2014,"C",240
2015,"C",275
2016,"C",1466
2017,"C",882
2018,"C",1862
2019,"C",1071
2020,"C",1554
2021,"C",5774
2022,"C",19
1932,"C",5
1933,"C",7
1934,"C",7
1935,"C",5
1936,"C",4
1937,"C",4
1938,"C",1
1939,"C",3
1940,"C",2
1941,"C",1
1942,"C",1
1944,"C",2
1945,"C",4
1948,"C",4
1949,"C",3
1950,"C",2
1951,"C",4
1952,"C",4
1953,"C",1
1954,"C",1
1956,"C",2
1957,"C",2
1958,"C",4
1959,"C",6
1960,"C",8
1961,"C",9
1962,"C",2
1963,"C",3
1964,"C",6
1965,"C",6
1966,"C",8
1967,"C",14
1968,"C",11
1969,"C",11
1970,"C",7
1971,"C",14
1972,"C",15
1973,"C",4
1974,"C",30
1975,"C",17
1976,"C",29
1977,"C",11
1978,"C",8
1979,"C",4
1980,"C",3
1981,"C",6
1982,"C",1
1983,"C",3
1984,"C",3
1985,"C",2
1987,"C",2
1989,"C",1
1990,"C",1
1991,"C",2
1992,"C",1
1993,"C",4
1994,"C",5
1995,"C",2
1996,"C",2
1998,"C",1
1999,"C",24
2000,"C",10
2001,"C",6
2002,"C",6
2003,"C",6
2004,"C",1
2006,"C",3
2007,"C",2
2009,"C",1
2010,"C",1
2011,"C",6
2012,"C",3
2013,"C",8
2015,"C",1
2016,"C",19
2017,"C",59
2018,"C",269
2019,"C",292
2020,"C",299
2021,"C",245
2022,"C",7
2009,"D",1
2012,"D",1
2013,"D",1
2014,"D",3
2017,"D",15
2018,"D",1
2019,"D",19
2020,"D",1
2021,"D",1
1932,"D",1
1933,"D",2
1938,"D",1
1940,"D",1
1974,"D",1
2002,"D",26
2003,"D",22
2004,"D",1
2005,"D",2
2006,"D",194
2007,"D",156
2008,"D",96
2009,"D",1
2010,"D",165
2011,"D",42
2012,"D",92
2013,"D",66
2014,"D",20
2015,"D",89
2016,"D",138
2017,"D",106
2018,"D",160
2019,"D",230
2020,"D",399
2021,"D",348
2022,"D",28
1974,"D",11
1976,"D",49
1978,"D",7
1982,"D",4
1983,"D",2
1985,"D",8
1987,"D",2
1988,"D",7
1989,"D",1
1990,"D",59
1991,"D",39
1992,"D",13
1993,"D",10
1994,"D",1
1998,"D",13
1999,"D",8
2000,"D",9
2002,"D",11
2003,"D",34
2004,"D",5
2005,"D",2
2006,"D",69
2007,"D",21
2008,"D",130
2009,"D",313
2010,"D",567
2011,"D",166
2012,"D",103
2013,"D",429
2014,"D",1084
2015,"D",578
2016,"D",418
2017,"D",709
2018,"D",1009
2019,"D",4294
2020,"D",2782
2021,"D",3999
2022,"D",51
2003,"D",1
2004,"D",3
2009,"D",2
2010,"D",4
2011,"D",28
2012,"D",4
2013,"D",3
2015,"D",1
2016,"D",9
2017,"D",10
2018,"D",16
2019,"D",26
2020,"D",5
2021,"D",41
2022,"D",6
1938,"D",1
2008,"D",9
2014,"D",2
2015,"D",1
2016,"D",3
2017,"D",63
2018,"D",110
2019,"D",101
2020,"D",136
2021,"D",131
2022,"D",16
1938,"D",1
2000,"D",17
2001,"D",25
2006,"D",32
2008,"D",39
2011,"D",15
2012,"D",1
2013,"D",25
2014,"D",74
2015,"D",8
2016,"D",5
2017,"D",30
2018,"D",19
2019,"D",152
2020,"D",247
2021,"D",126
2022,"D",14
2002,"D",25
2006,"D",128
2007,"D",54
2011,"D",1
2012,"D",1
2013,"D",23
2014,"D",17
2015,"D",67
2016,"D",73
2017,"D",54
2018,"D",105
2019,"D",341
2020,"D",116
2021,"D",117
2022,"D",3
1940,"D",5
1941,"D",2
1945,"D",4
1961,"D",1
1992,"D",1
1998,"D",2
2000,"D",1
2004,"D",1
2006,"D",5
2013,"D",1
2014,"D",1
2015,"D",2
2016,"D",91
2017,"D",168
2018,"D",1024
2019,"D",510
2020,"D",706
2021,"D",812
2022,"D",15
2006,"D",129
2007,"D",135
2008,"D",81
2010,"D",37
2012,"D",29
2013,"D",129
2014,"D",36
2015,"D",12
2016,"D",58
2017,"D",208
2018,"D",580
2019,"D",457
2020,"D",572
2021,"D",537
2022,"D",7
2006,"D",8
2012,"D",2
2017,"D",9
2018,"D",121
2019,"D",27
2020,"D",71
2022,"D",1
1933,"A",5
1934,"A",8
1935,"A",8
1941,"A",23
1961,"A",1
1962,"A",7
1984,"A",2
1994,"A",1
1998,"A",2
2003,"A",4
2007,"A",1
2008,"A",1
2011,"A",1
2012,"A",3
2013,"A",6
2014,"A",2
2015,"A",7
2016,"A",20
2017,"A",19
2018,"A",44
2019,"A",5
2020,"A",22
2021,"A",52
2022,"A",46
1933,"A",1
1934,"A",5
1935,"A",9
2006,"A",6
2012,"A",26
2013,"A",429
2014,"A",250
2015,"A",630
2016,"A",199
2017,"A",11
2018,"A",92
2019,"A",152
2020,"A",160
2021,"A",64
2006,"A",3
2016,"A",13
2018,"A",9
2019,"A",3
2020,"A",5
2021,"A",1
1934,"B",2
1949,"B",1
1989,"B",1
1994,"B",2
1995,"B",15
1998,"B",1
2001,"B",16
2002,"B",84
2003,"B",119
2004,"B",1
2005,"B",1
2006,"B",30
2008,"B",64
2009,"B",87
2010,"B",27
2011,"B",49
2012,"B",47
2013,"B",173
2014,"B",19
2015,"B",74
2016,"B",42
2017,"B",67
2018,"B",69
2019,"B",263
2020,"B",426
2021,"B",431
2022,"B",84
1935,"B",2
1972,"B",16
1977,"B",1
1981,"B",2
1982,"B",18
1983,"B",2
1984,"B",2
1987,"B",3
1988,"B",1
1990,"B",2
1991,"B",21
1995,"B",12
1996,"B",3
1997,"B",1
1998,"B",22
2000,"B",5
2001,"B",13
2002,"B",10
2003,"B",14
2004,"B",16
2005,"B",49
2006,"B",56
2007,"B",226
2008,"B",129
2009,"B",224
2010,"B",890
2011,"B",481
2012,"B",299
2013,"B",565
2014,"B",1063
2015,"B",522
2016,"B",539
2017,"B",2548
2018,"B",3167
2019,"B",2503
2020,"B",3022
2021,"B",3396
2022,"B",56
1966,"B",2
1983,"B",6
1984,"B",31
1985,"B",10
1986,"B",18
1987,"B",5
1988,"B",33
1989,"B",18
1990,"B",4
1991,"B",23
1992,"B",11
1993,"B",15
1994,"B",19
1995,"B",8
1996,"B",12
1997,"B",3
1998,"B",2
1999,"B",44
2000,"B",6
2001,"B",22
2002,"B",26
2003,"B",9
2004,"B",67
2005,"B",16
2006,"B",117
2007,"B",122
2008,"B",254
2009,"B",312
2010,"B",164
2011,"B",184
2012,"B",328
2013,"B",1191
2014,"B",624
2015,"B",623
2016,"B",993
2017,"B",698
2018,"B",604
2019,"B",526
2020,"B",306
2021,"B",604
2022,"B",21
2002,"B",6
2008,"B",1
2009,"B",2
2010,"B",9
2011,"B",14
2012,"B",7
2013,"B",27
2014,"B",9
2015,"B",10
2016,"B",19
2017,"B",60
2018,"B",506
2019,"B",1101
2020,"B",3912
2021,"B",3890
2022,"B",3
1976,"A",34
1977,"A",2
1989,"A",1
1995,"A",1
2003,"A",4
2007,"A",60
2008,"A",40
2009,"A",1
2010,"A",11
2011,"A",52
2012,"A",27
2013,"A",170
2014,"A",135
2015,"A",77
2016,"A",195
2017,"A",200
2018,"A",477
2019,"A",292
2020,"A",741
2021,"A",465
2022,"A",4
1990,"A",2
2013,"A",24
2014,"A",19
2015,"A",2
2016,"A",1
2018,"A",35
2020,"A",9
2021,"A",12
1985,"A",2
2001,"A",7
2002,"A",13
2006,"A",2
2007,"A",5
2012,"A",1
2014,"A",1
2017,"A",83
2018,"A",54
2019,"A",17
2020,"A",59
2021,"A",31
2022,"A",1
2013,"A",1
2015,"A",1
2017,"A",2
2018,"A",11
2019,"A",6
2020,"A",23
2016,"A",2
2018,"A",9
2019,"A",9
2020,"A",1
2021,"A",1
2022,"A",1
1974,"A",1
1975,"A",1
1976,"A",8
1977,"A",48
1978,"A",32
1998,"A",15
2019,"A",1
2021,"A",1
2022,"A",1
1969,"A",2
1974,"A",1
1979,"A",1
1986,"A",1
2014,"A",1
2015,"A",1
2016,"A",4
2020,"A",6
2021,"A",17
2022,"A",2
2004,"A",2
2007,"A",7
2015,"A",9
2016,"A",24
2017,"A",1
2018,"A",26
2019,"A",9
2021,"A",2
1999,"A",1
2006,"A",1
2007,"A",1
2012,"A",1
2014,"A",3
2017,"A",10
2018,"A",8
2019,"A",11
2020,"A",75
2021,"A",10
1971,"A",1
1981,"A",11
1982,"A",99
1989,"A",20
1990,"A",52
1991,"A",85
1993,"A",19
1994,"A",2
1996,"A",21
1997,"A",45
1998,"A",177
1999,"A",42
2000,"A",3
2001,"A",26
2003,"A",55
2005,"A",120
2006,"A",51
2007,"A",116
2008,"A",22
2009,"A",37
2010,"A",34
2011,"A",879
2012,"A",1020
2013,"A",849
2014,"A",533
2015,"A",608
2016,"A",698
2017,"A",680
2018,"A",609
2019,"A",660
2020,"A",943
2021,"A",1522
2022,"A",3
2014,"A",5
2015,"A",5
2016,"A",24
2017,"A",2
2018,"A",1
2020,"A",7
2021,"A",179
2022,"A",1
1960,"A",1
1974,"A",1
2013,"A",2
2014,"A",1
2017,"A",2
2018,"A",1
2019,"A",30
2020,"A",24
2021,"A",44
2016,"A",16
2019,"A",158
2020,"A",39
2021,"A",51
2022,"A",1
1945,"B",1
1963,"B",1
1967,"B",1
1976,"B",1
1982,"B",1
1993,"B",2
2002,"B",1
2003,"B",10
2007,"B",77
2008,"B",32
2010,"B",23
2011,"B",48
2013,"B",83
2014,"B",17
2015,"B",30
2016,"B",10
2017,"B",46
2018,"B",140
2019,"B",506
2020,"B",505
2021,"B",153
2022,"B",23
2017,"B",1
2018,"B",3
2019,"B",4
2020,"B",10
2021,"B",61
1976,"B",1
1979,"B",1
1989,"B",1
2016,"B",6
2017,"B",2
2018,"B",3
2019,"B",4
2020,"B",4
2021,"B",1
1988,"B",1
1994,"B",17
2002,"B",1
2010,"B",12
2011,"B",1
2013,"B",38
2014,"B",3
2015,"B",2
2016,"B",3
2017,"B",4
2018,"B",11
2019,"B",5
2020,"B",3
2021,"B",4
1950,"B",1
1975,"B",1
1992,"B",1
2006,"B",1
2013,"B",7
2017,"B",16
2018,"B",44
2019,"B",40
2020,"B",6
2021,"B",40
2022,"B",1
2012,"B",2
2017,"B",1
2018,"B",2
2019,"B",2
2020,"B",3
2021,"B",1
1976,"B",1
1982,"B",11
1983,"B",7
1999,"B",96
2000,"B",11
2001,"B",36
2002,"B",33
2003,"B",23
2004,"B",1
2005,"B",89
2006,"B",3
2007,"B",35
2008,"B",51
2009,"B",45
2012,"B",14
2013,"B",5
2014,"B",2
2015,"B",13
2016,"B",19
2017,"B",8
2018,"B",5
2019,"B",27
2020,"B",47
2021,"B",30
2022,"B",2
1976,"B",1
1985,"B",1
2004,"B",1
2010,"B",10
2011,"B",11
2012,"B",44
2013,"B",27
2014,"B",3
2015,"B",21
2016,"B",28
2017,"B",36
2018,"B",193
2019,"B",142
2020,"B",603
2021,"B",337
2022,"B",21
1960,"B",1
1999,"B",39
2000,"B",113
2001,"B",47
2002,"B",90
2003,"B",85
2005,"B",47
2007,"B",29
2008,"B",80
2009,"B",52
2014,"B",3
2015,"B",51
2016,"B",18
2017,"B",1
2018,"B",17
2019,"B",22
2020,"B",39
2021,"B",5
2022,"B",1
1987,"B",1
1989,"B",1
1998,"B",2
2003,"B",1
2010,"B",1
2011,"B",3
2012,"B",11
2013,"B",29
2014,"B",25
2015,"B",19
2016,"B",18
2017,"B",48
2018,"B",29
2019,"B",7
2020,"B",34
2021,"B",48
1975,"B",1
2010,"B",12
2014,"B",65
2015,"B",2
2017,"B",170
2018,"B",48
2019,"B",231
2020,"B",124
2021,"B",51
2022,"B",2
1971,"B",1
1976,"B",1
1987,"B",1
2016,"B",2
2018,"B",1643
2019,"B",12
2021,"B",10
2009,"B",1
2011,"B",1
2014,"B",9
2015,"B",3
2016,"B",10
2017,"B",1
2018,"B",10
2019,"B",13
2020,"B",10
2021,"B",67
2022,"B",1
2004,"B",1
2013,"B",8
2014,"B",2
2015,"B",2
2018,"B",13
2019,"B",14
2020,"B",24
2021,"B",28
2003,"B",1
2004,"B",1
2014,"B",39
2015,"B",57
2016,"B",29
2017,"B",18
2019,"B",2
2020,"B",14
2021,"B",278
2022,"B",1
1974,"B",1
1987,"B",1
1991,"B",2
2000,"B",3
2001,"B",1
2011,"B",1
2013,"B",1
2014,"B",169
2015,"B",71
2016,"B",86
2017,"B",156
2018,"B",101
2019,"B",346
2020,"B",812
2021,"B",451
2022,"B",6
1945,"B",1
2016,"B",1
2017,"B",11
2018,"B",8
2020,"B",1
1985,"B",1
1990,"B",1
2010,"B",2
2011,"B",2
2013,"B",3
2014,"B",2
2015,"B",1
2016,"B",5
2019,"B",3
2020,"B",36
2021,"B",4
1976,"B",1
1983,"B",1
1992,"B",1
2011,"B",17
2012,"B",28
2013,"B",218
2014,"B",245
2015,"B",15
2016,"B",61
2017,"B",71
2018,"B",15
2020,"B",7
2021,"B",35
2022,"B",3
2013,"B",5
2014,"B",37
2015,"B",1
2016,"B",7
2017,"B",33
2018,"B",11
2019,"B",29
2020,"B",88
2021,"B",57
2022,"B",2
1974,"B",1
1979,"B",1
2018,"B",10
2020,"B",3
2021,"B",6
2022,"B",3
1977,"B",1
2015,"B",11
2016,"B",15
2017,"B",4
2019,"B",2
2020,"B",36
2021,"B",9
2008,"B",1
2012,"B",4
2013,"B",12
2015,"B",2
2016,"B",32
2017,"B",2
2018,"B",3
2019,"B",1
2020,"B",10
2021,"B",12
2022,"B",1
1940,"B",1
1941,"B",1
1952,"B",6
1959,"B",1
1961,"B",6
1968,"B",1
1975,"B",1
2003,"B",1
2004,"B",4
2005,"B",1
2011,"B",59
2012,"B",17
2013,"B",25
2014,"B",64
2015,"B",47
2016,"B",122
2017,"B",95
2018,"B",244
2019,"B",53
2020,"B",107
2021,"B",183
2022,"B",2
2012,"B",1
2017,"B",1
2018,"B",1
2019,"B",6
2020,"B",11
2021,"B",13
1999,"B",7
2002,"B",28
2003,"B",9
2005,"B",53
2007,"B",25
2008,"B",14
2009,"B",2
1996,"B",1
2012,"B",12
2013,"B",1
2016,"B",4
2017,"B",1
2019,"B",1
2020,"B",1
2021,"B",19
1940,"B",2
1943,"B",1
1944,"B",11
1945,"B",4
2002,"B",1
2009,"B",8
2011,"B",43
2013,"B",6
2014,"B",23
2015,"B",2
2016,"B",2
2017,"B",15
2018,"B",19
2019,"B",15
2020,"B",88
2021,"B",68
2022,"B",6
2019,"B",73
2020,"B",1
1983,"B",1
1997,"B",1
2002,"B",1
2008,"B",3
2013,"B",19
2014,"B",30
2015,"B",32
2016,"B",37
2017,"B",5
2018,"B",48
2019,"B",2
2020,"B",29
2021,"B",8
1950,"B",1
1977,"B",1
2003,"B",1
2009,"B",24
2010,"B",24
2011,"B",40
2012,"B",25
2013,"B",22
2014,"B",47
2015,"B",178
2016,"B",31
2017,"B",46
2018,"B",31
2019,"B",106
2020,"B",359
2021,"B",236
2022,"B",6
1981,"B",1
1997,"B",2
1999,"B",1
2002,"B",2
2003,"B",1
2004,"B",1
2005,"B",3
2007,"B",2
2010,"B",2
2011,"B",5
2012,"B",44
2013,"B",312
2014,"B",188
2015,"B",385
2016,"B",139
2017,"B",132
2018,"B",417
2019,"B",1514
2020,"B",317
2021,"B",251
2022,"B",13
1941,"B",1
1978,"B",3
1981,"B",1
1996,"B",1
1997,"B",4
1999,"B",191
2000,"B",9
2001,"B",1
2003,"B",5
2004,"B",21
2005,"B",49
2006,"B",2
2007,"B",7
2008,"B",50
2009,"B",212
2010,"B",171
2011,"B",229
2012,"B",565
2013,"B",1050
2014,"B",383
2015,"B",569
2016,"B",1152
2017,"B",436
2018,"B",1762
2019,"B",1810
2020,"B",4187
2021,"B",4680
2022,"B",76
1949,"B",1
2001,"B",6
2007,"B",1
2008,"B",2
2013,"B",4
2015,"B",3
2017,"B",2
2018,"B",4
2019,"B",31
2020,"B",152
2021,"B",692
2022,"B",6
2005,"B",1
2011,"B",2
2013,"B",3
2014,"B",14
2017,"B",2
2020,"B",8
2021,"B",1
2020,"C",36
2021,"C",6
2011,"C",9
2012,"C",1
2013,"C",4
2015,"C",6
2016,"C",1
2018,"C",1
2019,"C",1
2020,"C",8
2021,"C",5
2022,"C",6
2000,"C",1
2002,"C",1
2005,"C",1
2007,"C",1
2008,"C",4
2009,"C",4
2010,"C",6
2011,"C",4
2012,"C",15
2013,"C",101
2014,"C",96
2015,"C",186
2016,"C",344
2017,"C",47
2018,"C",99
2019,"C",32
2020,"C",226
2021,"C",121
2022,"C",7
1962,"C",1
1982,"C",9
1987,"C",1
1991,"C",23
1994,"C",19
1996,"C",3
1997,"C",2
1998,"C",1
1999,"C",1
2000,"C",2
2003,"C",16
2004,"C",6
2005,"C",14
2006,"C",39
2007,"C",55
2008,"C",48
2009,"C",59
2010,"C",70
2011,"C",85
2012,"C",288
2013,"C",1002
2014,"C",3057
2015,"C",2321
2016,"C",586
2017,"C",290
2018,"C",375
2019,"C",526
2020,"C",198
2021,"C",470
2022,"C",13
2001,"C",810
2002,"C",3
2003,"C",1
2006,"C",1
2007,"C",137
2008,"C",129
2009,"C",35
2011,"C",1
2013,"C",3
2014,"C",10
2015,"C",77
2016,"C",2
2017,"C",6
2018,"C",3
2019,"C",33
2020,"C",35
2021,"C",23
1979,"C",1
2002,"C",1
2010,"C",4
2012,"C",35
2013,"C",2
2014,"C",1
2015,"C",1
2017,"C",1
2019,"C",2
2020,"C",46
2021,"C",184
2013,"C",1
2017,"C",9
2018,"C",1
2019,"C",2
2021,"C",3
2001,"C",3
2003,"C",2
2015,"C",2
2016,"C",2
2017,"C",8
2018,"C",3
2019,"C",1
2020,"C",240
2021,"C",238
2022,"C",2
1998,"C",2
2003,"C",4
2004,"C",1
2009,"C",30
2010,"C",3
2011,"C",50
2013,"C",1
2014,"C",51
2015,"C",28
2016,"C",800
2017,"C",621
2018,"C",230
2019,"C",88
2020,"C",305
2021,"C",1973
2022,"C",3
1974,"C",1
1999,"C",1
2013,"C",15
2015,"C",4
2017,"C",4
2018,"C",4
2019,"C",17
2020,"C",8
2021,"C",296
2022,"C",1
2004,"C",2
2011,"C",2
2015,"C",2
